,text,label,content
209,"Además, vuelve a subir el coste del CO2 asignado a las centrales de gas naturalLos precios de la electricidad en el mercado mayorista han vuelto a registrar una importante subida en abril. En concreto, el precio medio hasta el pasado viernes es un 23% más",0,adem s vuelv subir cost co asignado central ga naturallo precio electricidad mercado mayorista vuelto registrar important subida abril concreto precio medio pasado viern m s
210,"Agentes de la Guardia Civil han detenido en Alsasua a un hombre como presunto autor de un delito de tráfico de drogas y se ha incautado de 100 gramos de hachís y varias dosis de cocaína, así como 2.580 euros en billetes fraccionados. Los hechos tuvieron l",0,agent guardia civil detenido alsasua hombr presunto autor delito tr fico droga incautado gramo hach s varia dosi coca na as euro billet fraccionado hecho l
211,"Agentes de la Guardia Civil y de la Policía Local de La Línea de la Concepción (Cádiz), han interceptado cinco inmigrantes que habían desembarcado en la costa de esta localidad. En un comunicado, el Ayuntamiento de La Línea ha explicado este lunes que el ",0,agent guardia civil polic local l nea concepci n c diz interceptado cinco inmigrant hab an desembarcado costa localidad comunicado ayuntamiento l nea explicado lune
212,"Agentes de la Policía Nacional han detenido a un hombre de 35 años, de nacionalidad rumana, acusado de un delito de agresión sexual a su ahijada, tras la denuncia interpuesta por la madre de la víctima.",0,agent polic nacion detenido hombr nacionalidad rumana acusado delito agresi n sexual ahijada tra denuncia interpuesta madr v ctima
213,"Agentes de la unidad antidisturbios de los Mossos d'Esquadra han reforzado en los últimos días la seguridad en el distrito de Ciutat Vella, ante la ola de atracos violentos y peleas con apuñalamientos en el centro de la capital catalana. Según ha informad",0,agent unidad antidisturbio mosso d esquadra reforzado ltimo d as seguridad distrito ciutat vella ola atraco violento pelea apu alamiento centro capit catalana seg n informad
214,Agentes de Policía de paisano reforzarán la seguridad durante la Aste Nagusia de Bilbao para prevenir las agresiones machistas y sexuales. Responsables de la Policía Municipal y de la Ertzaintza han mantenido esta mañana un encuentro bajo la presidencia d,0,agent polic paisano reforzar n seguridad ast nagusia bilbao prevenir agresion machista sexual respons polic municip ertzaintza mantenido ma ana encuentro bajo presidencia d
215,"Aguado considera que las peticiones de Monasterio no son «incompatibles» con las 155 medidas firmadas con el PPDespués de 60 días de negociaciones, la candidata popular a la presidencia de la Comunidad de Madrid, Isabel Díaz Ayuso , está, por fin, más cer",0,aguado considera peticion monasterio incompat medida firmada ppdespu s d as negociacion candidata popular presidencia comunidad madrid isabel d az ayuso est fin m s cer
216,"Ahora mismo, si un autónomo debe a la Seguridad Social aunque sea solo un euro, automáticamente se le deniega la posibilidad de cobrar una pensión . Da igual la cantidad adeudada, si se debe algo, no hay pensión. Para solventar esta situación, en muchos c",0,ahora mismo si aut nomo debe seguridad social aunqu solo euro autom ticament deniega posibilidad cobrar pensi n da igual cantidad adeudada si debe pensi n solventar situaci n c
217,"Al menos 20 personas han muerto y otras 35 han resultado heridas este domingo en un ataque aéreo en la ciudad de Al Murzuq (suroeste de Libia) lanzado por la aviación del mariscal Jalifa Hafter, hombre fuerte del país, según informa la agencia Efe citando",0,meno persona muerto resultado herida domingo ataqu reo ciudad murzuq suroest libia lanzado aviaci n marisc jalifa hafter hombr fuert pa s seg n informa agencia efe citando
218,Al menos dos muertos y 16 heridos en un ataque con arma blanca contra un grupo de escolares en Japón.,0,meno do muerto herido ataqu arma blanca grupo escolar jap n
219,Al menos tres partidos de Primera División de esta temporada están bajo sospecha en la trama de amaños que investiga la Policía y por la que ya se ha detenido a seis personas. ,0,meno tre partido primera divisi n temporada est n bajo sospecha trama ama investiga polic detenido sei persona
220,"Al parecer, las embajadas de Estados Unidos en Israel, Alemania, Brasil y Letonia habrían pedido permiso al Departamento de Estado para ondear la bandera pero la idea ha sido rechaza por el Gobierno estadounidense, según tres diplomáticos consultados por ",0,parec embajada unido israel alemania brasil letonia habr an pedido permiso departamento ondear bandera idea sido rechaza gobierno estadounidens seg n tre diplom tico consultado
221,"Alejandro Hernández, portavoz del grupo parlamentario de Vox en Andalucía, este miércoles. EUROPA PRESS Europa PressEl grupo parlamentario de Vox cree que ha llegado ""el momento"" de que el Gobierno de la Junta de Andalucía se plantee si debe seguir conced",0,alejandro hern ndez portavoz grupo parlamentario vox andaluc rcole europa press europa pressel grupo parlamentario vox cree llegado momento gobierno junta andaluc plante si debe seguir conc
222,"Alemania, Francia, Portugal, Luxemburgo e Irlanda se comprometen a acoger a las más de cien personas evacuadas por una patrulla de la Guardia Costera italianaEl ministro de Interior de Italia, Matteo Salvini, ha anunciado un principio de acuerdo con cinco",0,alemania francia portug luxemburgo irlanda comprometen acog m s cien persona evacuada patrulla guardia costera italianael ministro interior italia matteo salvini anunciado principio acuerdo cinco
223,"Allá donde buscan los científicos, allá que encuentran restos de plásticos. Incluso en las profundidades del océano o como acaban de comprobar ahora, en zonas remotas cubiertas por el hielo. Un nuevo estudio publicado este miércoles constata la presencia ",0,all buscan cient fico all encuentran resto pl stico incluso profundidad oc ano acaban comprobar ahora zona remota cubierta hielo nuevo estudio publicado rcole constata presencia
224,"Alrededor de 350.000 extranjeros sin residencia oficial en España se han incorporado al sistema sanitario tras la recuperación hace un año de la cobertura universal, según datos aportados este miércoles en Cáceres por la ministra de Sanidad, Consumo y Bie",0,alrededor extranjero residencia ofici espa incorporado sistema sanitario tra recuperaci n hace cobertura univers seg n dato aportado rcole c cere ministra sanidad consumo bie
225,Ángel Gabilondo no se resigna y buscará con todos los partidos para intentar negociar su investidura ,0,ngel gabilondo resigna buscar partido intentar negociar investidura
226,Aplicación FaceApp. Getty Images ¿Eres de los que todavía ve muy lejos su jubilación y va retrasando el momento de empezar a ahorrar a largo plazo? El Banco de España ha dado una serie de pistas para vencer al presente y poner en marcha un plan de ahorro ,0,aplicaci n faceapp getti imag todav ve lejo jubilaci n va retrasando momento empezar ahorrar largo plazo banco espa dado seri pista vencer present poner marcha plan ahorro
227,Arde el Amazonas durante más de 15 días y surgen las críticas hacia Bolsonaro por la deforestación,0,ard amazona m s d as surgen cr tica hacia bolsonaro deforestaci n
228,arios centenares de personas se han manifestado este martes por la tarde por las calles de Manresa (Barcelona) para expresar su repulsa por la violación grupal de una menor de 17 años la madrugada del pasado domingo en el interior de un piso del centro hi,0,ario centenar persona manifestado mart tard call manresa barcelona expresar repulsa violaci n grupal menor madrugada pasado domingo interior piso centro hi
229,"Arrestado un hombre de 24 años sospechoso de ser el ""autor"" de un atentado con paquetes bomba el viernes en Lyon",0,arrestado hombr sospechoso ser autor atentado paquet bomba viern lyon
230,Asegura que no ha reaccionado antes porque no tenía constancia de la apertura del proceso judicialNueve de los veintisiete concejales del Ayuntamiento de Pamplona se han concentrado este mediodía para rechazar la presunta agresión sexual que se produjo ha,0,asegura reaccionado ten constancia apertura proceso judicialnuev veintisiet concejal ayuntamiento pamplona concentrado mediod rechazar presunta agresi n sexual produjo
231,"Aunque las pasarelas cada vez son más abiertas y variadas, la moda sigue teniendo en el racismo una cuenta pendiente. Así lo asegura la supermodelo británica Naomi Campbell , que a sus 48 años lo sigue sufriendo. ""Soy la imagen de una nueva campaña y me d",0,aunqu pasarela cada vez m s abierta variada moda sigu racismo cuenta pendient as asegura supermodelo brit nica naomi campbel sigu sufriendo imagen nueva campa d
232,"AYER FUE el Orgullo. Que así, con O mayúscula o incluso sin ella, no necesita en español de España más agregados para decir que se trata del Orgullo Gay . O, más precisamente, el Orgullo LGBT, Lesbiano Gay Bisexual Transgénero. Grupos que pasaron tanto t",0,ayer orgullo as may scula incluso necesita espa ol espa m s agregado decir trata orgullo gay m s precisament orgullo lgbt lesbiano gay bisexu transg nero grupo pasaron t
233,Bárcenas y el engaño 'policial' del Cristo para colarse en el estudio de su esposa,0,b rcena enga polici cristo colars estudio esposa
234,Barra libre de odio a la Guardia Civil ETA sigue causando terror en las almas de los pusilánimes aunque sus pistoleros ya no maten Seguir Isabel San Sebastián Actualizado: 02/09/2019 02:35h Enviar noticia por correo electrónico Tu nombre *Tu correo electr,0,barra libr odio guardia civil eta sigu causando terror alma pusil nime aunqu pistolero maten seguir isabel san sebasti n actualizado h enviar noticia correo electr nico nombr correo electr
235,"BBVA ha reconocido a la Comisión Nacional del Mercado de Valores (CNMV) que ha establecido conversaciones con la socimi Merlin Properties para el posible traspaso de la conocida como Operación Chamartín. Dichas conversaciones, ""preliminares"", según el ban",0,bbva reconocido comisi n nacion mercado valor cnmv establecido conversacion socimi merlin properti posibl traspaso conocida operaci n chamart n dicha conversacion preliminar seg n ban
236,"Bilbao acogerá la próxima semana dos eventos internacionales que convertirán a la ciudad en la sede de los debates sobre las diferentes realidades, la situación actual y los retos que afronta el colectivo LGBTI (lesbianas, gais, bisexuales, transexuales ",0,bilbao acog pr xima semana do evento internacional convertir n ciudad sede debat diferent realidad situaci n actual reto afronta colectivo lgbti lesbiana gai bisexual transexual
237,"Bilbao protagoniza un vídeo elaborado por el Consejo de Europa en el que se resumen los programas de actuación intercultural que están en marcha para lograr que la capital vizcaína sea una ciudad de ""convivencia en diversidad y cohesión social"". El vídeo,",0,bilbao protagoniza v deo elaborado consejo europa resumen programa actuaci n intercultur est n marcha lograr capit vizca na ciudad convivencia diversidad cohesi n social v deo
238,Boletín informativo en audio que recoge la actualidad del periódicoEscúchalo en tu móvilPueden suscribirse gratis para escuchar Las Noticias de EL PAÍS: Apple Podcasts | Podcasts de Google | RSS FeedEl Tribunal Supremo avaló ayer por unanimidad el plan de,0,bolet n informativo audio recog actualidad peri dicoesc chalo m vilpueden suscribirs grati escuchar noticia pa s appl podcast podcast googl rss feedel tribun supremo aval ayer unanimidad plan
239,"Bomberos retiran un árbol caído en Godella. CONSORCIO DE BOMBEROS DE VALENCI Europa PressEl Desfile de Resurrección de la Semana Santa Marinera de València, previsto para este domingo, ha sido suspendido debido a las previsiones meteorológicas, según ha i",0,bombero retiran rbol ca do godella consorcio bombero valenc europa pressel desfil resurrecci n semana santa marinera val ncia previsto domingo sido suspendido debido prevision meteorol gica seg n i
240,"Brasil ha registrado en lo que va de año un 83% más de incendios que en todo 2018 debido a los fuegos producidos en la región amazónica potenciados por la temporada seca, con espesas nubes de humo que en los últimos días han cubierto varias ciudades. Entr",0,brasil registrado va m s incendio debido fuego producido regi n amaz nica potenciado temporada seca espesa nube humo ltimo d as cubierto varia ciudad entr
241,"Busca un pronunciamiento previo de Iglesias acortando el margen para que pueda modificar de postura«Yo creo que el presidente se presentará a la investidura sí tiene los apoyos», ha dicho claramente este viernes la portavoz del Gobierno, Isabel Celaá , en",0,busca pronunciamiento previo iglesia acortando margen pueda modificar postura creo president presentar investidura s apoyo dicho clarament viern portavoz gobierno isabel cela
242,"Cada año llegan 25 millones de turistas, 68.500 al día. En 2025 podrían ser ya 38 millones de visitantes. Venecia busca soluciones mientras intenta contener la fuga de sus vecinos: ""Esto es un parque de atracciones y lo explotarán hasta que reviente"". ",0,cada llegan millon turista d podr an ser millon visitant venecia busca solucion mientra intenta conten fuga vecino parqu atraccion explotar n revient
243,"Cada año llegan 25 millones de turistas, 68.500 al día. Venecia busca soluciones mientras intenta contener la fuga de sus vecinos. ""Esto es un parque de atracciones y lo explotarán hasta que reviente"".",0,cada llegan millon turista d venecia busca solucion mientra intenta conten fuga vecino parqu atraccion explotar n revient
244,"Cada año se detectan en España 17.000 casos nuevos de cáncer de cabeza y cuelloHasta el 48% de los tumores de orofaringe en España se deben al virus del papiloma humano (VPH), una cifra que se ha incrementado en los últimos años por los cambios en los háb",0,cada detectan espa caso nuevo c ncer cabeza cuellohasta tumor orofaring espa deben viru papiloma humano vph cifra incrementado ltimo cambio h b
245,Cae una banda que introducía marroquíes en España y tenía secuestrado a uno La Policía detiene a diez personas tras realizar siete registros en los que se han intervenido 4.700 euros EFE @abcespana Madrid Actualizado: 01/08/2019 10:43h Enviar noticia por ,0,cae banda introduc marroqu espa ten secuestrado polic detien diez persona tra realizar siet registro intervenido euro efe abcespana madrid actualizado h enviar noticia
246,"Cae una red que sustraía menores de un centro de Almería para traficar con ellos La investigación ha finalizado con la detención de 29 personas, en su mayoría marroquíes. De ellos, 26 han sido detenidos en España y tres en Francia EP Actualizado: 16/09/20",0,cae red sustra menor centro almer traficar investigaci n finalizado detenc n persona mayor marroqu sido detenido espa tre francia ep actualizado
247,"Casi un centenar de empleados de Google, de su matriz Alphabet y de YouTube pidieron este jueves a los organizadores del desfile del Orgullo de San Francisco (EEUU), uno de los más icónicos del mundo, que excluyan a la compañía de las celebraciones. Los t",0,casi centenar empleado googl matriz alphabet youtub pidieron juev organizador desfil orgullo san francisco eeuu m s ic nico mundo excluyan compa celebracion t
248,"Casi un mes después de la investidura fallida de la socialista Concha Andreu, PSOE y Podemos retomaron ayer las negociaciones para formar Gobierno en La Rioja . Hasta ahora no habían podido hacerlo por hallarse de vacaciones la diputada de la formación mo",0,casi me despu s investidura fallida socialista concha andreu psoe podemo retomaron ayer negociacion formar gobierno rioja ahora hab an podido hacerlo hallars vacacion diputada formaci n mo
249,"CBS y Viacom han llegado a un acuerdo este martes para fusionarse en un imperio de entretenimiento estadounidense. En realidad, supone una refusión, tras separarse y permanecer 13 años separados, pese a estar controlados por la misma empresa: National Amu",0,cb viacom llegado acuerdo mart fusionars imperio entretenimiento estadounidens realidad supon refusi n tra separars permanec separado pese controlado misma empresa nation amu
250,"CCOO denuncia la ""delicada situación"" que atraviesan los trabajadores de los centros de menores de Lanzarote y Fuerteventura, sometidos a una situación de ""indefensión y vulnerabilidad"" en el desempeño de sus funciones laborales debidos a las agresiones v",0,ccoo denuncia delicada situaci n atraviesan trabajador centro menor lanzarot fuerteventura sometido situaci n indefensi n vulnerabilidad desemp funcion laboral debido agresion v
251,"Celebra hoy una misa en la Basílica de San Pedro en el sexto aniversario de su viaje a LampedusaEn plena crisis migratoria , el Papa celebrará hoy una misa en la Basílica de San Pedro por los inmigrantes y en defensa de sus rescatistas, coincidiendo con ",0,celebra hoy misa ba lica san pedro sexto aniversario viaj lampedusaen plena crisi migratoria papa celebrar hoy misa ba lica san pedro inmigrant defensa rescatista coincidiendo
252,Cerca del 50% de los aparatos médicos comprados con los 309 millones de euros donados por Amancio Ortega aún no se han puesto en marcha por problemas administrativos,0,cerca aparato m dico comprado millon euro donado amancio ortega n puesto marcha problema administrativo
253,Cerca del 50% de los aparatos médicos donados por el sexto hombre más rico del mundo aún no se han puesto en marcha por problemas administrativos.,0,cerca aparato m dico donado sexto hombr m s rico mundo n puesto marcha problema administrativo
254,"Charito, con 95 años, se ha convertido en la concejal de más edad en estas elecciones como líder del partido 'Abuelas por Patones', un pueblo de la Sierra de Madrid donde pretende cumplir su proyecto. ",0,charito convertido concej m s edad eleccion l der partido abuela paton pueblo sierra madrid pretend cumplir proyecto
255,"Charito', abuela de 95 años y concejal más mayor de Madrid que se ríe con su 'posible reelección'",0,charito abuela concej m s mayor madrid r posibl reelecci n
256,China y Huawei endurecen su discurso en pleno choque comercial con EEUU ,0,china huawei endurecen discurso pleno choqu comerci eeuu
257,Ciccone gana la etapa reina del Giro y Carapaz y Nibali se alían para batir a Roglic en el Mortirolo. ,0,ciccon gana etapa reina giro carapaz nibali an batir roglic mortirolo
258,"Cientos de miles de personas se encontraron sin suministro de luz por una decisión unilateral de la compañía Pacific Gas & Electric, el mayor proveedor de electricidad del norte de California",0,ciento mile persona encontraron suministro luz decisi n unilater compa pacif ga electr mayor proveedor electricidad nort california
259,"Ciudadanos se ha puesto hoy en contacto con los otros grandes partidos nacionales para proponerles varias medidas de ahorro electoral de cara a la convocatoria repetida del próximo 10 de noviembre. En primer lugar, Cs defiende la reducción de gastos elect",0,ciudadano puesto hoy contacto grand partido nacional proponerl varia medida ahorro elector cara convocatoria repetida pr ximo noviembr primer lugar cs defiend reducci n gasto elect
260,"Clientes en las terrazas de la Plaza Mayor Carlos RosilloLos precios subieron en julio ligeramente con respecto al mismo mes del año anterior , pero se mantienen en niveles muy reducidos. El mes pasado la inflación se sitúo en el 0,5%, según ha confirmado",0,client terraza plaza mayor carlo rosillolo precio subieron julio ligerament respecto mismo me anterior mantienen nivel reducido me pasado inflaci n sit seg n confirmado
261,"Coches oficiales para las jugadoras antes del mundial. ""Cuando empecé a jugar en la Selección esto era impensable"", dijo Marta Torrejón en la entrega de la flota al combinado nacional.",0,coch oficial jugadora mundial empec jugar selecci n impens dijo marta torrej n entrega flota combinado nacion
262,"Colectivos feministas de Pamplona se han sumado este lunes a la convocatoria realizada a nivel nacional en solidaridad con la víctima de la Manada de Manresa, quien ha ratificado ante el juez la agresión de la que fue objeto por parte de seis jóvenes. Pe",0,colectivo feminista pamplona sumado lune convocatoria realizada nivel nacion solidaridad v ctima manada manresa ratificado juez agresi n objeto part sei j vene pe
263,"Colectivos feministas de Pamplona se han sumado este lunes a la convocatoria realizada a nivel nacional en solidaridad con la víctima de la Manada de Manresa, quien ha ratificado ante el juez la agresión de la que fue objeto por parte de seis jóvenes. Pes",0,colectivo feminista pamplona sumado lune convocatoria realizada nivel nacion solidaridad v ctima manada manresa ratificado juez agresi n objeto part sei j vene pe
264,Compruebe los posibles pactos que necesitarían los diferentes candidatos para lograr la presidencia en cada comunidad autónoma ,0,comprueb posibl pacto necesitar an diferent candidato lograr presidencia cada comunidad aut noma
265,"Con el objetivo de paliar las penurias de personas en riesgo de exclusión social, Cáritas Castellón ha logrado que sus programas y actividades llegaran durante 2018 a 23.957 beneficiarios . De esta población, 251 personas lograron un puesto de trabajo a t",0,objetivo paliar penuria persona riesgo exclusi n social c rita castel n logrado programa actividad llegaran beneficiario poblaci n persona lograron puesto trabajo t
266,"Con la falta de financiación hemos topado. Los socios del PSIB y la oposición, excepto Vox , respaldaron con su votos una iniciativa para «censurar» las decisiones de la ministra de Hacienda en funciones María José Montero respecto a Baleares. La resoluci",0,falta financiaci n topado socio psib oposici n excepto vox respaldaron voto iniciativa censurar decision ministra hacienda funcion mar jo montero respecto balear resoluci
267,"Contenedores de basura a reventar y rodeados de bolsas, enseres abandonados en mitad de la vía pública y parques y jardines con el suelo lleno de hojas y suciedad durante días. Las quejas sobre el servicio de limpieza de Alicante se suceden un verano más ",0,contenedor basura reventar rodeado bolsa enser abandonado mitad v p blica parqu jardin suelo lleno hoja suciedad d as queja servicio limpieza alicant suceden verano m s
268,"Continúan las tareas de rescate de una treintena de personas atrapadasLas autoridades de Filipinas han elevado a 16 los muertos por el terremoto de magnitud 6,1 que sacudió ayer el norte de país, mientras continúan las tareas de rescate de una treintena d",0,contin an tarea rescat treintena persona atrapadasla autoridad filipina elevado muerto terremoto magnitud sacudi ayer nort pa s mientra contin an tarea rescat treintena d
269,"Cuando los agentes entraron en la casa vieron a tres menores, dos de ellos hijos de los secuestradores que, según declaró después la víctima, pudieron ver cómo se le torturaba y oír sus gritosLa Guardia Civil liberó el pasado 30 de julio en una vivienda d",0,agent entraron casa vieron tre menor do hijo secuestrador seg n declar despu s v ctima pudieron ver c mo torturaba r gritosla guardia civil liber pasado julio vivienda d
270,"Cuatro días después de la misteriosa explosión que provocó la muerte de al menos cinco personas en una remota base del norte ruso, junto al mar Blanco, Moscú ha reconocido este lunes que el accidente estuvo vinculado con pruebas de ""nuevas armas"". Durante",0,cuatro d as despu s misteriosa explosi n provoc muert meno cinco persona remota base nort ruso junto mar blanco mosc reconocido lune accident vinculado prueba nueva arma
271,Cuatrocientas mil personas trabajaron a lo largo de siete años en distintos centros de la NASA repartidos por EEUU para poder construir el cohete y los módulos de la nave Apolo que hicieron posible enviar a humanos a la Luna por primera vez. Un enorme des,0,cuatrocienta mil persona trabajaron largo siet distinto centro nasa repartido eeuu poder construir cohet m dulo nave apolo hicieron posibl enviar humano luna primera vez enorm de
272,"De esta forma, adjudica el lote 1 a Iberia, IAG7 y Alsa y el lote 2 y 3 a Halcón Viajes y BarcelóEl Instituto de Mayores y Servicios Sociales (Imserso) ha publicado este jueves la adjudicación definitiva del concurso para la gestión de los viajes de mayor",0,forma adjudica lote iberia iag alsa lote halc n viaj barcel instituto mayor servicio social imserso publicado juev adjudicaci n definitiva concurso gesti n viaj mayor
273,Debido a ellas se han suspendido multitud de actos religiosos en Castilla-La ManchaLas precipitaciones que se vienen sucediendo durante los últimos días en Castilla-La Mancha desde el Jueves Santo han dejado registros que se aproximan a los 100 litros de ,0,debido suspendido multitud acto religioso castilla manchala precipitacion vienen sucediendo ltimo d as castilla mancha juev santo dejado registro aproximan litro
274,"Del cartel de ""se vende"" al de ""intransferible"". La cadena de supermercados Dia ha dado marcha atrás a la decisión de deshacerse de las perfumerías Clarel, uno de los activos que tenía decidido vender para conseguir ingresos con los que superar la grave c",0,cartel vend intransfer cadena supermercado dia dado marcha atr s decisi n deshacers perfum as clarel activo ten decidido vender conseguir ingreso superar grave c
275,Desde Junts per Catalunya afirman que recurrirán al considerar que el expresidente tiene sus derechos políticos «intactos»El PP y Ciudadanos han solicitado a la Junta Electoral Central (JEC) que excluya al expresidente de la Generalitat Carles Puigdemont ,0,junt per catalunya afirman recurrir n considerar expresident derecho pol tico intacto pp ciudadano solicitado junta elector central jec excluya expresident generalitat carl puigdemont
276,Detenida tras envenenar junto a su pareja a sus dos hijos de 13 y 14 años,0,detenida tra envenenar junto pareja do hijo
277,Detenido un empresario mexicano en Palma por orden de Interpol ,0,detenido empresario mexicano palma orden interpol
278,"Diálogo entre la oposición y el chavismo en Oslo, 'impasse' en Caracas",0,di logo oposici n chavismo oslo impass caraca
279,"Diego Simeone, entrenador del Atlético de Madrid, sale con el once previsto, con cinco novedades, entre ellos el regreso de Antoine Griezmann al ataque y la vuelta de Stefan Savic para suplir la baja de José María Giménez, en el partido de este miércoles ",0,diego simeon entrenador atl tico madrid sale onc previsto cinco novedad regreso antoin griezmann ataqu vuelta stefan savic suplir baja jo mar gim nez partido rcole
280,Dimite el candidato de Vox en Moguer tras difundir un tutorial sobre la burundanga ,0,dimit candidato vox moguer tra difundir tutori burundanga
281,Don Juan Carlos se retira de la vida pública el 2 de junio y no tendrá actividad institucional como Rey eméritoR,0,don juan carlo retira vida p blica junio tendr actividad institucion rey em ritor
282,Don Juan Carlos se retira de la vida pública y no tendrá actividad institucional como Rey emérito ,0,don juan carlo retira vida p blica tendr actividad institucion rey em rito
283,"Donald Trump se revolvió con furia este miércoles ante los primeros compases de la investigación en el Congreso para su posible impeachment o destitución, proceso que hasta ahora ha tachado de ""fraude"", ""caza de brujas"" y ""golpe [de Estado]"". En el transc",0,donald trump revolvi furia rcole primero compas investigaci n congreso posibl impeach destituci n proceso ahora tachado fraud caza bruja golp transc
284,"Dos destacados miembros del Gobierno y del PSOE, la vicepresidenta del Ejecutivo en funciones, Carmen Calvo, y el ministro de Fomento y secretario de Organización del partido, José Luis Ábalos, han enfriado hoy la ronda de contactos que el presidente Pedr",0,do destacado miembro gobierno psoe vicepresidenta ejecutivo funcion carmen calvo ministro fomento secretario organizaci n partido jo lui balo enfriado hoy ronda contacto president pedr
285,Dos detenidos en un pueblo de Alicante acusados de dar una paliza a una pareja por diferencias políticas ,0,do detenido pueblo alicant acusado dar paliza pareja diferencia pol tica
286,"Dos inmigrantes que accedieron el pasado mayo a Melilla, en un salto a la valla fronteriza protagonizado por un centenar de subsaharianos. G. GUERRERO EFEUna mujer marroquí ha sido detenida en Melilla por abandonar, presuntamente, a sus hijos en la ciudad",0,do inmigrant accedieron pasado mayo melilla salto valla fronteriza protagonizado centenar subsahariano g guerrero efeuna mujer marroqu sido detenida melilla abandonar presuntament hijo ciudad
287,"Dos jóvenes inmigrantes magrebíes han sido rescatados hoy en el interior del puerto de Ceuta cuando se habían lanzado al agua y permanecían agarrados al casco del barco, con riesgo para su vida. Según han informado a Efe fuentes portuarias, el hecho se h",0,do j vene inmigrant magreb sido rescatado hoy interior puerto ceuta hab an lanzado agua permanec an agarrado casco barco riesgo vida seg n informado efe fuent portuaria hecho h
288,"Ecologistas en Acción dice que está siendo un «año trágico» para la especie, mientras que la RFEC critica que los ecologistas culpen a los cazadoresOcho linces han muerto en lo que va de 2019 en Castilla-La Mancha, cuatro por atropellos y otros cuatro por",0,ecologista acci n dice est siendo tr gico especi mientra rfec critica ecologista culpen cazadoresocho linc muerto va castilla mancha cuatro atropello cuatro
289,EEUU abandona un foro sobre desarme de la ONU en protesta por la presidencia rotativa de Venezuela,0,eeuu abandona foro desarm onu protesta presidencia rotativa venezuela
290,"Efectivos de Salvamento Marítimo han localizado a primeras horas de la mañana de este jueves, una patera que se encontraba navegando a dos millas de la playa de La Atunara en La Línea. La Salvamar Denébola fue la encargada de evitar que seis personas de o",0,efectivo salvamento mar timo localizado primera hora ma ana juev patera encontraba navegando do milla playa atunara l nea salvamar den bola encargada evitar sei persona
291,"EH Bildu no irá a la recepción de Woody Allen en San Sebastián por las acusaciones de abuso sexualAllen comienza a rodar el próximo miércoles su película número 51 en San SebastiánWoody Allen, en una imagen de archivoEFESAN SEBASTIÁN Actualizado 09/07/201",0,eh bildu ir recepci n woodi allen san sebasti n acusacion abuso sexualallen comienza rodar pr ximo rcole pel cula n mero san sebasti nwoodi allen imagen archivoefesan sebasti n actualizado
292,"El 16% de la población vive en riesgo de exclusión social, según FoessaNoticias relacionadas Cáritas benefició a 34.463 personas, un 6% más que en 2017 Noticias relacionadas Cáritas benefició a 34.463 personas, un 6% más que en 2017 Un total de 328.000 ci",0,poblaci n vive riesgo exclusi n social seg n foessanoticia relacionada c rita benefici persona m s noticia relacionada c rita benefici persona m s total ci
293,"El 94 por ciento de los padres considera que la comida que se sirve en los comedores escolares es mejorable, según un estudio realizado por la consultora Kantar para Plátano de Canarias y que ha sido presentado hoy en Madrid. El informe ""Valoración de los",0,ciento padr considera comida sirv comedor escolar mejor seg n estudio realizado consultora kantar pl tano canaria sido presentado hoy madrid inform valoraci n
294,"El abogado de la familia Franco, Juan José Aizcorbe Torra, es el candidato de Vox al Ayuntamiento de Pozuelo de Alarcón, según las listas publicadas este miércoles en el Boletín Oficial de la Comunidad de Madrid. Aizcorbe figura como número uno de la form",0,abogado familia franco juan jo aizcorb torra candidato vox ayuntamiento pozuelo alarc n seg n lista publicada rcole bolet n ofici comunidad madrid aizcorb figura n mero form
295,"El acuerdo presupuestario en Andalucía ha supuesto mucho más que l a retirada por parte de Vox de una enmienda a la totalidad. Inaugura también un nuevo tipo de relación más transparente, menos clandestina. Por primera vez en España, los logotipos del Par",0,acuerdo presupuestario andaluc supuesto m s l retirada part vox enmienda totalidad inaugura tambi n nuevo tipo relaci n m s transparent meno clandestina primera vez espa logotipo par
296,"El acusado del crimen de una niña de 4 años, hija menor de su pareja, ""maltrató reiteradamente"" a la pequeña durante más de un mes, la violó y la mató a golpes, ha asegurado este jueves la fiscal en el juicio que se sigue contra Roberto H.H. y la madre de",0,acusado crimen hija menor pareja maltrat reiteradament pequ m s me viol mat golp asegurado juev fiscal juicio sigu roberto h h madr
297,El alcalde de Almudaina se convierte en el más veterano de España,0,alcald almudaina conviert m s veterano espa
298,"El alcalde de Fuenlabrada, Javier Ayala (PSOE), ha anunciado este martes la creación en este mandato de una ""pionera"" Concejalía de Feminismo y Diversidad, que apostará por ir ""un paso más allá"" en la lucha por la igualdad y los derechos de las mujeres y ",0,alcald fuenlabrada javier ayala psoe anunciado mart creaci n mandato pionera concej feminismo diversidad apostar ir paso m s all lucha igualdad derecho mujer
299,"El alcalde en funciones de Las Palmas de Gran Canaria, Javier Doreste (Podemos), ha defendido este martes que querer llamar de otra forma a la violencia machista es ""alinearse con los asesinos de las mujeres"". Así se ha manifestado el primer teniente de a",0,alcald funcion palma gran canaria javier dorest podemo defendido mart querer llamar forma violencia machista alinears asesino mujer as manifestado primer tenient
